State,Year,Annual_Rainfall
SAURASHTRA & KUTCH,1939,179.4
SAURASHTRA & KUTCH,1940,356.59999999999997
SAURASHTRA & KUTCH,1941,401.79999999999995
SAURASHTRA & KUTCH,1942,342.2
SAURASHTRA & KUTCH,1943,526.6
SAURASHTRA & KUTCH,1944,717.5999999999999
SAURASHTRA & KUTCH,1945,633.1
SAURASHTRA & KUTCH,1946,473.30000000000007
SAURASHTRA & KUTCH,1947,558.8000000000001
SAURASHTRA & KUTCH,1948,247.6
SAURASHTRA & KUTCH,1949,542.1999999999999
SAURASHTRA & KUTCH,1950,473.6
SAURASHTRA & KUTCH,1951,285.09999999999997
SAURASHTRA & KUTCH,1952,400.9
SAURASHTRA & KUTCH,1953,706.5
SAURASHTRA & KUTCH,1954,599.8
SAURASHTRA & KUTCH,1955,385.09999999999997
SAURASHTRA & KUTCH,1956,739.0
SAURASHTRA & KUTCH,1957,398.50000000000006
SAURASHTRA & KUTCH,1958,551.7
SAURASHTRA & KUTCH,1959,1020.9000000000002
SAURASHTRA & KUTCH,1960,337.20000000000005
SAURASHTRA & KUTCH,1961,753.0000000000001
SAURASHTRA & KUTCH,1962,371.8
SAURASHTRA & KUTCH,1963,379.09999999999997
SAURASHTRA & KUTCH,1964,539.5
SAURASHTRA & KUTCH,1965,421.2
SAURASHTRA & KUTCH,1966,326.50000000000006
SAURASHTRA & KUTCH,1967,738.4
SAURASHTRA & KUTCH,1968,314.6000000000001
SAURASHTRA & KUTCH,1969,289.99999999999994
SAURASHTRA & KUTCH,1970,835.6
SAURASHTRA & KUTCH,1971,513.7
SAURASHTRA & KUTCH,1972,222.1
SAURASHTRA & KUTCH,1973,390.29999999999995
SAURASHTRA & KUTCH,1974,184.70000000000002
SAURASHTRA & KUTCH,1975,682.0
SAURASHTRA & KUTCH,1976,625.5
SAURASHTRA & KUTCH,1977,564.0999999999999
SAURASHTRA & KUTCH,1978,488.5
SAURASHTRA & KUTCH,1979,955.5000000000001
SAURASHTRA & KUTCH,1980,635.9
SAURASHTRA & KUTCH,1981,705.0
SAURASHTRA & KUTCH,1982,401.19999999999993
SAURASHTRA & KUTCH,1983,758.4999999999999
SAURASHTRA & KUTCH,1984,443.69999999999993
SAURASHTRA & KUTCH,1985,298.8
SAURASHTRA & KUTCH,1986,298.5
SAURASHTRA & KUTCH,1987,92.5
SAURASHTRA & KUTCH,1988,752.3
SAURASHTRA & KUTCH,1989,498.1000000000001
SAURASHTRA & KUTCH,1990,407.90000000000003
SAURASHTRA & KUTCH,1991,218.80000000000004
SAURASHTRA & KUTCH,1992,600.7
SAURASHTRA & KUTCH,1993,312.59999999999997
SAURASHTRA & KUTCH,1994,872.8000000000001
SAURASHTRA & KUTCH,1995,374.09999999999997
SAURASHTRA & KUTCH,1996,374.40000000000003
SAURASHTRA & KUTCH,1997,600.1999999999999
SAURASHTRA & KUTCH,1998,566.8000000000001
SAURASHTRA & KUTCH,1999,380.79999999999995
SAURASHTRA & KUTCH,2000,286.0
SAURASHTRA & KUTCH,2001,510.20000000000005
SAURASHTRA & KUTCH,2002,308.0
SAURASHTRA & KUTCH,2003,686.2
SAURASHTRA & KUTCH,2004,482.29999999999995
SAURASHTRA & KUTCH,2005,631.5
SAURASHTRA & KUTCH,2006,701.8000000000001
SAURASHTRA & KUTCH,2007,890.8
SAURASHTRA & KUTCH,2008,607.9
SAURASHTRA & KUTCH,2009,596.8
SAURASHTRA & KUTCH,2010,1119.8999999999999
SAURASHTRA & KUTCH,2011,742.4
SAURASHTRA & KUTCH,2012,323.79999999999995
SAURASHTRA & KUTCH,2013,681.6
SAURASHTRA & KUTCH,2014,383.8999999999999
SAURASHTRA & KUTCH,2015,441.6
KONKAN & GOA,1901,2792.8
KONKAN & GOA,1902,2674.0
KONKAN & GOA,1903,3084.2
KONKAN & GOA,1904,2393.7000000000003
KONKAN & GOA,1905,1682.8999999999996
KONKAN & GOA,1906,2418.7999999999997
KONKAN & GOA,1907,2766.5000000000005
KONKAN & GOA,1908,2735.5
KONKAN & GOA,1909,2860.5
KONKAN & GOA,1910,2544.0
KONKAN & GOA,1911,2134.7
KONKAN & GOA,1912,2793.2
KONKAN & GOA,1913,2617.5
KONKAN & GOA,1914,3464.6
KONKAN & GOA,1915,2525.8000000000006
KONKAN & GOA,1916,3402.6
KONKAN & GOA,1917,3430.9
KONKAN & GOA,1918,1867.1999999999998
KONKAN & GOA,1919,2851.8
KONKAN & GOA,1920,1924.0000000000002
KONKAN & GOA,1921,2899.2
KONKAN & GOA,1922,2817.6
KONKAN & GOA,1923,2770.3999999999996
KONKAN & GOA,1924,2444.2000000000003
KONKAN & GOA,1925,2305.2
KONKAN & GOA,1926,3165.7999999999997
KONKAN & GOA,1927,2747.0000000000005
KONKAN & GOA,1928,3172.5
KONKAN & GOA,1929,2509.2999999999997
KONKAN & GOA,1930,2845.7999999999993
KONKAN & GOA,1931,3999.2999999999997
KONKAN & GOA,1932,2962.899999999999
KONKAN & GOA,1933,3343.4
KONKAN & GOA,1934,3272.3
KONKAN & GOA,1935,2542.6
KONKAN & GOA,1936,2783.2999999999997
KONKAN & GOA,1937,3191.8999999999996
KONKAN & GOA,1938,3495.5
KONKAN & GOA,1939,2758.6000000000004
KONKAN & GOA,1940,3313.6999999999994
KONKAN & GOA,1941,1889.7000000000003
KONKAN & GOA,1942,3279.4
KONKAN & GOA,1943,3251.2
KONKAN & GOA,1944,2952.2
KONKAN & GOA,1945,3244.5
KONKAN & GOA,1946,3359.0000000000005
KONKAN & GOA,1947,3090.100000000001
KONKAN & GOA,1948,3119.5999999999995
KONKAN & GOA,1949,3213.7000000000003
KONKAN & GOA,1950,2929.2
KONKAN & GOA,1951,2849.3000000000006
KONKAN & GOA,1952,2521.9000000000005
KONKAN & GOA,1953,3327.7
KONKAN & GOA,1954,3790.4
KONKAN & GOA,1955,3897.3999999999996
KONKAN & GOA,1956,3663.7
KONKAN & GOA,1957,3123.4999999999995
KONKAN & GOA,1958,4000.3
KONKAN & GOA,1959,3588.600000000001
KONKAN & GOA,1960,3027.8
KONKAN & GOA,1961,3921.0000000000005
KONKAN & GOA,1962,3485.2000000000003
KONKAN & GOA,1963,3606.8
KONKAN & GOA,1964,3192.7000000000003
KONKAN & GOA,1965,3071.5999999999995
KONKAN & GOA,1966,2427.6000000000004
KONKAN & GOA,1967,2752.3999999999996
KONKAN & GOA,1968,2359.3
KONKAN & GOA,1969,3127.3
KONKAN & GOA,1970,3596.5999999999995
KONKAN & GOA,1971,2754.0000000000005
KONKAN & GOA,1972,1873.0
KONKAN & GOA,1973,2836.2
KONKAN & GOA,1974,3086.7
KONKAN & GOA,1975,3515.4999999999995
KONKAN & GOA,1976,3062.9
KONKAN & GOA,1977,3103.3999999999996
KONKAN & GOA,1978,2885.5
KONKAN & GOA,1979,2509.2000000000007
KONKAN & GOA,1980,2724.1999999999994
KONKAN & GOA,1981,3124.6999999999994
KONKAN & GOA,1982,2698.8
KONKAN & GOA,1983,3814.4999999999995
KONKAN & GOA,1984,2583.7999999999997
KONKAN & GOA,1985,2968.5
KONKAN & GOA,1986,2127.5999999999995
KONKAN & GOA,1987,2635.0000000000005
KONKAN & GOA,1988,3293.0000000000005
KONKAN & GOA,1989,2771.3999999999996
KONKAN & GOA,1990,3568.0
KONKAN & GOA,1991,2954.6000000000004
KONKAN & GOA,1992,2840.4
KONKAN & GOA,1993,3480.8
KONKAN & GOA,1994,3179.8
KONKAN & GOA,1995,2766.1000000000004
KONKAN & GOA,1996,2920.7999999999997
KONKAN & GOA,1997,3027.1999999999994
KONKAN & GOA,1998,3234.6
KONKAN & GOA,1999,2912.0999999999995
KONKAN & GOA,2000,3133.2000000000003
KONKAN & GOA,2001,2395.3999999999996
KONKAN & GOA,2002,2537.3
KONKAN & GOA,2003,2842.2
KONKAN & GOA,2004,2986.1000000000004
KONKAN & GOA,2005,3615.8000000000006
KONKAN & GOA,2006,3482.2000000000003
KONKAN & GOA,2007,3468.2999999999997
KONKAN & GOA,2008,3053.000000000001
KONKAN & GOA,2009,2716.6
KONKAN & GOA,2010,3778.1
KONKAN & GOA,2011,3825.2000000000003
KONKAN & GOA,2012,3018.4
KONKAN & GOA,2013,3523.8999999999996
KONKAN & GOA,2014,2757.6999999999994
KONKAN & GOA,2015,2081.8
MADHYA MAHARASHTRA,1901,769.1000000000001
MADHYA MAHARASHTRA,1902,783.9999999999999
MADHYA MAHARASHTRA,1903,837.9
MADHYA MAHARASHTRA,1904,603.5999999999999
MADHYA MAHARASHTRA,1905,537.6999999999999
MADHYA MAHARASHTRA,1906,744.3000000000001
MADHYA MAHARASHTRA,1907,815.1000000000001
MADHYA MAHARASHTRA,1908,721.9999999999999
MADHYA MAHARASHTRA,1909,755.2
MADHYA MAHARASHTRA,1910,915.2
MADHYA MAHARASHTRA,1911,544.4999999999999
MADHYA MAHARASHTRA,1912,764.9
MADHYA MAHARASHTRA,1913,732.5
MADHYA MAHARASHTRA,1914,1038.8999999999999
MADHYA MAHARASHTRA,1915,907.8999999999999
MADHYA MAHARASHTRA,1916,1072.4999999999998
MADHYA MAHARASHTRA,1917,938.1999999999999
MADHYA MAHARASHTRA,1918,438.20000000000005
MADHYA MAHARASHTRA,1919,878.9
MADHYA MAHARASHTRA,1920,600.3
MADHYA MAHARASHTRA,1921,734.3
MADHYA MAHARASHTRA,1922,805.1000000000001
MADHYA MAHARASHTRA,1923,680.9
MADHYA MAHARASHTRA,1924,748.3000000000001
MADHYA MAHARASHTRA,1925,661.7
MADHYA MAHARASHTRA,1926,787.2000000000002
MADHYA MAHARASHTRA,1927,925.0
MADHYA MAHARASHTRA,1928,831.7
MADHYA MAHARASHTRA,1929,690.4
MADHYA MAHARASHTRA,1930,929.1
MADHYA MAHARASHTRA,1931,1132.3
MADHYA MAHARASHTRA,1932,1045.0
MADHYA MAHARASHTRA,1933,1152.3999999999999
MADHYA MAHARASHTRA,1934,858.4000000000001
MADHYA MAHARASHTRA,1935,819.0000000000001
MADHYA MAHARASHTRA,1936,735.5
MADHYA MAHARASHTRA,1937,914.4
MADHYA MAHARASHTRA,1938,1126.2999999999997
MADHYA MAHARASHTRA,1939,821.6999999999998
MADHYA MAHARASHTRA,1940,893.3000000000002
MADHYA MAHARASHTRA,1941,774.3
MADHYA MAHARASHTRA,1942,941.1999999999998
MADHYA MAHARASHTRA,1943,993.1
MADHYA MAHARASHTRA,1944,1086.0
MADHYA MAHARASHTRA,1945,793.3
MADHYA MAHARASHTRA,1946,1103.6000000000001
MADHYA MAHARASHTRA,1947,905.6
MADHYA MAHARASHTRA,1948,1016.2
MADHYA MAHARASHTRA,1949,953.5000000000001
MADHYA MAHARASHTRA,1950,932.5
MADHYA MAHARASHTRA,1951,796.7
MADHYA MAHARASHTRA,1952,683.4
MADHYA MAHARASHTRA,1953,893.6999999999999
MADHYA MAHARASHTRA,1954,985.0
MADHYA MAHARASHTRA,1955,981.1
MADHYA MAHARASHTRA,1956,1233.8
MADHYA MAHARASHTRA,1957,849.8000000000001
MADHYA MAHARASHTRA,1958,1054.1000000000001
MADHYA MAHARASHTRA,1959,1118.9
MADHYA MAHARASHTRA,1960,885.9
MADHYA MAHARASHTRA,1961,1070.6
MADHYA MAHARASHTRA,1962,898.9999999999999
MADHYA MAHARASHTRA,1963,899.9000000000001
MADHYA MAHARASHTRA,1964,945.5999999999999
MADHYA MAHARASHTRA,1965,790.6
MADHYA MAHARASHTRA,1966,837.5
MADHYA MAHARASHTRA,1967,913.2000000000002
MADHYA MAHARASHTRA,1968,824.0
MADHYA MAHARASHTRA,1969,984.2
MADHYA MAHARASHTRA,1970,941.1999999999999
MADHYA MAHARASHTRA,1971,773.3
MADHYA MAHARASHTRA,1972,519.9
MADHYA MAHARASHTRA,1973,980.5999999999999
MADHYA MAHARASHTRA,1974,911.8000000000001
MADHYA MAHARASHTRA,1975,1040.7
MADHYA MAHARASHTRA,1976,1025.9
MADHYA MAHARASHTRA,1977,947.1000000000001
MADHYA MAHARASHTRA,1978,883.6999999999999
MADHYA MAHARASHTRA,1979,1026.7
MADHYA MAHARASHTRA,1980,939.5
MADHYA MAHARASHTRA,1981,929.8
MADHYA MAHARASHTRA,1982,751.9999999999999
MADHYA MAHARASHTRA,1983,918.6
MADHYA MAHARASHTRA,1984,779.8000000000001
MADHYA MAHARASHTRA,1985,655.9999999999999
MADHYA MAHARASHTRA,1986,644.3
MADHYA MAHARASHTRA,1987,807.5
MADHYA MAHARASHTRA,1988,976.5
MADHYA MAHARASHTRA,1989,816.5
MADHYA MAHARASHTRA,1990,1022.5000000000001
MADHYA MAHARASHTRA,1991,880.7
MADHYA MAHARASHTRA,1992,791.1000000000001
MADHYA MAHARASHTRA,1993,1019.9000000000001
MADHYA MAHARASHTRA,1994,1021.6
MADHYA MAHARASHTRA,1995,776.4
MADHYA MAHARASHTRA,1996,975.2999999999998
MADHYA MAHARASHTRA,1997,1000.9
MADHYA MAHARASHTRA,1998,1101.1
MADHYA MAHARASHTRA,1999,965.8
MADHYA MAHARASHTRA,2000,701.5
MADHYA MAHARASHTRA,2001,784.9000000000001
MADHYA MAHARASHTRA,2002,740.1999999999999
MADHYA MAHARASHTRA,2003,772.5000000000001
MADHYA MAHARASHTRA,2004,1029.5
MADHYA MAHARASHTRA,2005,1221.3999999999999
MADHYA MAHARASHTRA,2006,1395.5999999999997
MADHYA MAHARASHTRA,2007,1040.4
MADHYA MAHARASHTRA,2008,916.8000000000001
MADHYA MAHARASHTRA,2009,941.9
MADHYA MAHARASHTRA,2010,1027.6000000000001
MADHYA MAHARASHTRA,2011,852.5
MADHYA MAHARASHTRA,2012,690.0000000000001
MADHYA MAHARASHTRA,2013,962.5
MADHYA MAHARASHTRA,2014,838.0
MADHYA MAHARASHTRA,2015,644.5
MATATHWADA,1901,908.8000000000001
MATATHWADA,1902,744.0999999999999
MATATHWADA,1903,1032.7
MATATHWADA,1904,690.6000000000001
MATATHWADA,1905,505.7999999999999
MATATHWADA,1906,770.6999999999999
MATATHWADA,1907,557.9000000000001
MATATHWADA,1908,682.5
MATATHWADA,1909,892.8
MATATHWADA,1910,1134.1999999999998
MATATHWADA,1911,612.4
MATATHWADA,1912,488.40000000000003
MATATHWADA,1913,656.7
MATATHWADA,1914,989.0999999999999
MATATHWADA,1915,1001.6000000000001
MATATHWADA,1916,1177.8999999999999
MATATHWADA,1917,1168.2
MATATHWADA,1918,485.99999999999994
MATATHWADA,1919,662.8
MATATHWADA,1920,361.0
MATATHWADA,1921,562.4
MATATHWADA,1922,835.9
MATATHWADA,1923,764.9000000000001
MATATHWADA,1924,662.6999999999999
MATATHWADA,1925,604.9
MATATHWADA,1926,715.5
MATATHWADA,1927,744.5999999999999
MATATHWADA,1928,825.6
MATATHWADA,1929,609.4000000000001
MATATHWADA,1930,640.3
MATATHWADA,1931,1088.7
MATATHWADA,1932,844.1999999999999
MATATHWADA,1933,1122.9
MATATHWADA,1934,876.5999999999999
MATATHWADA,1935,922.0
MATATHWADA,1936,727.7
MATATHWADA,1937,738.3
MATATHWADA,1938,1072.7
MATATHWADA,1939,580.1999999999999
MATATHWADA,1940,855.6
MATATHWADA,1941,540.9
MATATHWADA,1942,1002.9999999999999
MATATHWADA,1943,852.4
MATATHWADA,1944,758.9000000000001
MATATHWADA,1945,622.2
MATATHWADA,1946,848.6999999999999
MATATHWADA,1947,855.0000000000001
MATATHWADA,1948,946.4
MATATHWADA,1949,914.2
MATATHWADA,1950,657.4999999999999
MATATHWADA,1951,731.4
MATATHWADA,1952,546.0
MATATHWADA,1953,891.1999999999999
MATATHWADA,1954,899.7
MATATHWADA,1955,1151.3
MATATHWADA,1956,1037.3
MATATHWADA,1957,900.6000000000001
MATATHWADA,1958,1024.4
MATATHWADA,1959,950.3
MATATHWADA,1960,738.3000000000001
MATATHWADA,1961,959.0
MATATHWADA,1962,945.6999999999999
MATATHWADA,1963,1001.0999999999999
MATATHWADA,1964,780.5999999999999
MATATHWADA,1965,631.2999999999998
MATATHWADA,1966,747.1999999999999
MATATHWADA,1967,759.8
MATATHWADA,1968,712.3
MATATHWADA,1969,824.6
MATATHWADA,1970,910.8
MATATHWADA,1971,607.9
MATATHWADA,1972,347.09999999999997
MATATHWADA,1973,871.3
MATATHWADA,1974,650.5
MATATHWADA,1975,1050.8
MATATHWADA,1976,622.9999999999999
MATATHWADA,1977,767.8
MATATHWADA,1978,784.8000000000001
MATATHWADA,1979,807.4
MATATHWADA,1980,812.8
MATATHWADA,1981,786.7
MATATHWADA,1982,636.5
MATATHWADA,1983,1187.7
MATATHWADA,1984,552.8
MATATHWADA,1985,575.5000000000001
MATATHWADA,1986,562.9
MATATHWADA,1987,786.1999999999999
MATATHWADA,1988,1169.8999999999999
MATATHWADA,1989,1068.4
MATATHWADA,1990,1198.1000000000001
MATATHWADA,1991,601.0
MATATHWADA,1992,726.6
MATATHWADA,1993,806.4
MATATHWADA,1994,583.5999999999999
MATATHWADA,1995,809.5
MATATHWADA,1996,854.9
MATATHWADA,1997,790.3999999999999
MATATHWADA,1998,1126.6999999999998
MATATHWADA,1999,767.5
MATATHWADA,2000,684.5000000000001
MATATHWADA,2001,732.3999999999999
MATATHWADA,2002,722.0999999999999
MATATHWADA,2003,720.0
MATATHWADA,2004,678.6
MATATHWADA,2005,940.5
MATATHWADA,2006,872.9
MATATHWADA,2007,714.5999999999999
MATATHWADA,2008,646.3
MATATHWADA,2009,668.8999999999999
MATATHWADA,2010,1011.7
MATATHWADA,2011,663.6999999999999
MATATHWADA,2012,526.6999999999999
MATATHWADA,2013,887.8999999999999
MATATHWADA,2014,548.8999999999999
MATATHWADA,2015,532.0999999999999
VIDARBHA,1901,1093.4
VIDARBHA,1902,749.0000000000001
VIDARBHA,1903,1229.3999999999999
VIDARBHA,1904,753.1000000000001
VIDARBHA,1905,941.9000000000001
VIDARBHA,1906,1191.3
VIDARBHA,1907,1010.7
VIDARBHA,1908,1243.5
VIDARBHA,1909,1061.8
VIDARBHA,1910,1294.1
VIDARBHA,1911,982.7
VIDARBHA,1912,1014.0
VIDARBHA,1913,1052.6000000000001
VIDARBHA,1914,1198.9999999999998
VIDARBHA,1915,1199.7
VIDARBHA,1916,1362.2
VIDARBHA,1917,1396.8000000000002
VIDARBHA,1918,801.5
VIDARBHA,1919,1212.6
VIDARBHA,1920,578.3
VIDARBHA,1921,1085.7
VIDARBHA,1922,1109.8999999999999
VIDARBHA,1923,941.3000000000002
VIDARBHA,1924,994.1999999999999
VIDARBHA,1925,941.1999999999998
VIDARBHA,1926,1071.3
VIDARBHA,1927,1167.4
VIDARBHA,1928,1017.3
VIDARBHA,1929,912.5
VIDARBHA,1930,983.0999999999998
VIDARBHA,1931,1404.1
VIDARBHA,1932,1130.6
VIDARBHA,1933,1502.2
VIDARBHA,1934,1218.2999999999997
VIDARBHA,1935,1158.0000000000002
VIDARBHA,1936,1451.0000000000002
VIDARBHA,1937,1319.2000000000003
VIDARBHA,1938,1460.8999999999999
VIDARBHA,1939,881.8
VIDARBHA,1940,1357.5
VIDARBHA,1941,829.0
VIDARBHA,1942,1341.6000000000001
VIDARBHA,1943,1018.2
VIDARBHA,1944,1367.7
VIDARBHA,1945,1199.5999999999997
VIDARBHA,1946,1172.9999999999998
VIDARBHA,1947,1168.2
VIDARBHA,1948,1182.7000000000003
VIDARBHA,1949,1398.2999999999997
VIDARBHA,1950,793.6999999999999
VIDARBHA,1951,1082.2
VIDARBHA,1952,807.8000000000001
VIDARBHA,1953,1137.8
VIDARBHA,1954,1100.3999999999999
VIDARBHA,1955,1368.7
VIDARBHA,1956,1124.6
VIDARBHA,1957,1071.0
VIDARBHA,1958,1172.1
VIDARBHA,1959,1606.3000000000002
VIDARBHA,1960,1065.1
VIDARBHA,1961,1440.7000000000003
VIDARBHA,1962,1152.6
VIDARBHA,1963,1147.7
VIDARBHA,1964,1010.7999999999998
VIDARBHA,1965,743.6
VIDARBHA,1966,1002.8
VIDARBHA,1967,1128.2
VIDARBHA,1968,922.9
VIDARBHA,1969,992.9
VIDARBHA,1970,1240.5
VIDARBHA,1971,882.3
VIDARBHA,1972,740.9000000000001
VIDARBHA,1973,1162.5
VIDARBHA,1974,840.8
VIDARBHA,1975,1324.0
VIDARBHA,1976,974.8000000000001
VIDARBHA,1977,1068.0000000000002
VIDARBHA,1978,1249.4000000000003
VIDARBHA,1979,1087.3
VIDARBHA,1980,1042.5
VIDARBHA,1981,1218.6
VIDARBHA,1982,856.1
VIDARBHA,1983,1240.5
VIDARBHA,1984,810.6000000000001
VIDARBHA,1985,876.9
VIDARBHA,1986,1157.1
VIDARBHA,1987,822.6
VIDARBHA,1988,1308.6
VIDARBHA,1989,997.8000000000002
VIDARBHA,1990,1504.7999999999997
VIDARBHA,1991,838.7
VIDARBHA,1992,1148.8000000000002
VIDARBHA,1993,1023.1
VIDARBHA,1994,1427.1000000000001
VIDARBHA,1995,1077.5
VIDARBHA,1996,854.9
VIDARBHA,1997,1039.3
VIDARBHA,1998,1061.8
VIDARBHA,1999,1165.0
VIDARBHA,2000,1105.2
VIDARBHA,2001,1122.1
VIDARBHA,2002,926.1000000000001
VIDARBHA,2003,1018.4999999999999
VIDARBHA,2004,731.9
VIDARBHA,2005,1214.6000000000001
VIDARBHA,2006,1215.5
VIDARBHA,2007,1167.0
VIDARBHA,2008,866.6
VIDARBHA,2009,770.8
VIDARBHA,2010,1338.1000000000001
VIDARBHA,2011,893.1
VIDARBHA,2012,1107.8000000000002
VIDARBHA,2013,1520.2
VIDARBHA,2014,918.9999999999999
VIDARBHA,2015,993.6
CHHATTISGARH,1901,1386.9
CHHATTISGARH,1902,923.9000000000001
CHHATTISGARH,1903,1331.1
CHHATTISGARH,1904,1492.3999999999999
CHHATTISGARH,1905,1250.9
CHHATTISGARH,1906,1394.6000000000001
CHHATTISGARH,1907,1308.7999999999997
CHHATTISGARH,1908,1488.8000000000002
CHHATTISGARH,1909,1284.1000000000001
CHHATTISGARH,1910,1407.3
CHHATTISGARH,1911,1504.3
CHHATTISGARH,1912,1226.8999999999999
CHHATTISGARH,1913,1234.7
CHHATTISGARH,1914,1417.9999999999998
CHHATTISGARH,1915,1455.9
CHHATTISGARH,1916,1443.1000000000001
CHHATTISGARH,1917,1727.6999999999998
CHHATTISGARH,1918,1377.3000000000002
CHHATTISGARH,1919,1859.0
CHHATTISGARH,1920,1203.4
CHHATTISGARH,1921,1319.2
CHHATTISGARH,1922,1308.8
CHHATTISGARH,1923,1387.2000000000003
CHHATTISGARH,1924,1334.2999999999997
CHHATTISGARH,1925,1736.9999999999998
CHHATTISGARH,1926,1634.8000000000002
CHHATTISGARH,1927,1537.2
CHHATTISGARH,1928,1219.1
CHHATTISGARH,1929,1663.8
CHHATTISGARH,1930,1383.6
CHHATTISGARH,1931,1466.9
CHHATTISGARH,1932,1357.4
CHHATTISGARH,1933,1650.8000000000002
CHHATTISGARH,1934,1528.9999999999998
CHHATTISGARH,1935,1269.1999999999998
CHHATTISGARH,1936,1826.2
CHHATTISGARH,1937,1616.7
CHHATTISGARH,1938,1505.7999999999997
CHHATTISGARH,1939,1480.3999999999999
CHHATTISGARH,1940,1448.5
CHHATTISGARH,1941,1005.1
CHHATTISGARH,1942,1598.1000000000001
CHHATTISGARH,1943,1644.9999999999998
CHHATTISGARH,1944,1792.6
CHHATTISGARH,1945,1585.5000000000005
CHHATTISGARH,1946,1599.1
CHHATTISGARH,1947,1599.6999999999998
CHHATTISGARH,1948,1491.7
CHHATTISGARH,1949,1499.5
CHHATTISGARH,1950,1292.2
CHHATTISGARH,1951,1411.6
CHHATTISGARH,1952,1396.4
CHHATTISGARH,1953,1370.2
CHHATTISGARH,1954,1193.8000000000002
CHHATTISGARH,1955,1440.7
CHHATTISGARH,1956,1556.9999999999998
CHHATTISGARH,1957,1222.3999999999999
CHHATTISGARH,1958,1520.8999999999999
CHHATTISGARH,1959,1544.3
CHHATTISGARH,1960,1364.4000000000003
CHHATTISGARH,1961,1973.9
CHHATTISGARH,1962,1124.7
CHHATTISGARH,1963,1337.1
CHHATTISGARH,1964,1508.8999999999996
CHHATTISGARH,1965,941.4999999999999
CHHATTISGARH,1966,1087.0
CHHATTISGARH,1967,1472.4
CHHATTISGARH,1968,1168.0000000000002
CHHATTISGARH,1969,1172.5
CHHATTISGARH,1970,1501.5000000000002
CHHATTISGARH,1971,1533.8000000000002
CHHATTISGARH,1972,1199.0000000000002
CHHATTISGARH,1973,1467.3
CHHATTISGARH,1974,951.0999999999999
CHHATTISGARH,1975,1475.3
CHHATTISGARH,1976,1379.3999999999999
CHHATTISGARH,1977,1465.3000000000002
CHHATTISGARH,1978,1370.3000000000002
CHHATTISGARH,1979,904.6
CHHATTISGARH,1980,1495.4
CHHATTISGARH,1981,1216.4
CHHATTISGARH,1982,1197.3000000000002
CHHATTISGARH,1983,1372.1000000000001
CHHATTISGARH,1984,1254.7000000000003
CHHATTISGARH,1985,1237.5
CHHATTISGARH,1986,1368.6000000000001
CHHATTISGARH,1987,1142.8
CHHATTISGARH,1988,1206.3000000000002
CHHATTISGARH,1989,1187.2
CHHATTISGARH,1990,1643.9
CHHATTISGARH,1991,1220.8999999999999
CHHATTISGARH,1992,1156.6000000000001
CHHATTISGARH,1993,1205.4
CHHATTISGARH,1994,1754.6000000000001
CHHATTISGARH,1995,1280.7
CHHATTISGARH,1996,1187.1
CHHATTISGARH,1997,1317.2
CHHATTISGARH,1998,1332.6999999999998
CHHATTISGARH,1999,1322.7
CHHATTISGARH,2000,906.4000000000001
CHHATTISGARH,2001,1600.1000000000001
CHHATTISGARH,2002,990.3999999999997
CHHATTISGARH,2003,1694.2
CHHATTISGARH,2004,1144.7
CHHATTISGARH,2005,1287.2999999999997
CHHATTISGARH,2006,1317.7999999999997
CHHATTISGARH,2007,1281.2
CHHATTISGARH,2008,1108.6000000000001
CHHATTISGARH,2009,956.7
CHHATTISGARH,2010,1306.6
CHHATTISGARH,2011,1302.6
CHHATTISGARH,2012,1377.4
CHHATTISGARH,2013,1420.0000000000002
CHHATTISGARH,2014,1278.6
CHHATTISGARH,2015,1117.7
COASTAL ANDHRA PRADESH,1901,993.7
COASTAL ANDHRA PRADESH,1902,1063.5
COASTAL ANDHRA PRADESH,1903,1316.1
COASTAL ANDHRA PRADESH,1904,860.1
COASTAL ANDHRA PRADESH,1905,794.9999999999999
COASTAL ANDHRA PRADESH,1906,1021.4
COASTAL ANDHRA PRADESH,1907,817.9000000000001
COASTAL ANDHRA PRADESH,1908,842.2
COASTAL ANDHRA PRADESH,1909,867.5
COASTAL ANDHRA PRADESH,1910,1254.7
COASTAL ANDHRA PRADESH,1911,819.4000000000001
COASTAL ANDHRA PRADESH,1912,903.6
COASTAL ANDHRA PRADESH,1913,840.9
COASTAL ANDHRA PRADESH,1914,1013.0999999999999
COASTAL ANDHRA PRADESH,1915,1347.3
COASTAL ANDHRA PRADESH,1916,1351.2999999999997
COASTAL ANDHRA PRADESH,1917,1289.7
COASTAL ANDHRA PRADESH,1918,778.0
COASTAL ANDHRA PRADESH,1919,1141.3999999999999
COASTAL ANDHRA PRADESH,1920,723.4
COASTAL ANDHRA PRADESH,1921,1015.2000000000002
COASTAL ANDHRA PRADESH,1922,853.2
COASTAL ANDHRA PRADESH,1923,1126.3
COASTAL ANDHRA PRADESH,1924,1181.9
COASTAL ANDHRA PRADESH,1925,1238.4999999999998
COASTAL ANDHRA PRADESH,1926,870.7
COASTAL ANDHRA PRADESH,1927,1052.9
COASTAL ANDHRA PRADESH,1928,1101.4
COASTAL ANDHRA PRADESH,1929,859.0999999999999
COASTAL ANDHRA PRADESH,1930,1222.8000000000002
COASTAL ANDHRA PRADESH,1931,1286.9999999999998
COASTAL ANDHRA PRADESH,1932,971.6
